id,village,village_trt,host,arm,trt,spillover_control,coaching_individual,coaching_group,no_asset,coach,group,village_variation,coach_variation,group_variation,sigma,y
5345,v_36,1,0,2,1,0,0,1,0,c_1192,g_1222,-0.03564419515838935,0.18117525048629277,-0.2789112364098599,2.017975016172156,2.5145948350901994
5346,v_36,1,0,2,1,0,0,1,0,c_1192,g_1222,-0.03564419515838935,0.18117525048629277,-0.2789112364098599,-1.6186747804295916,-1.122054961511548
5347,v_36,1,0,2,1,0,0,1,0,c_1192,g_1222,-0.03564419515838935,0.18117525048629277,-0.2789112364098599,0.6320695939993491,1.1286894129173928
5348,v_36,1,0,2,1,0,0,1,0,c_1192,g_1222,-0.03564419515838935,0.18117525048629277,-0.2789112364098599,-0.4592499364904599,0.037369882427583656
5349,v_36,1,0,2,1,0,0,1,0,c_1192,g_1222,-0.03564419515838935,0.18117525048629277,-0.2789112364098599,-0.8449257209545754,-0.34830590203653183
5350,v_36,1,0,2,1,0,0,1,0,c_1192,g_1222,-0.03564419515838935,0.18117525048629277,-0.2789112364098599,0.7080782595164422,1.2046980784344858
5351,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-1.2242182537084758,-0.7116226377281758
5352,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,0.6766843485587577,1.1892799645390577
5353,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-1.629773605532173,-1.117177989551873
5354,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-0.7588493412644669,-0.2462537252841669
5355,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-0.1466266624004943,0.36596895357980574
5356,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,0.7325270293006991,1.2451226452809991
5357,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,1.5365821259363377,2.0491777419166377
5358,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,0.4213745086601885,0.9339701246404886
5359,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-1.0691708970343767,-0.5565752810540767
5360,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-0.863160923953574,-0.350565307973274
5361,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-1.3763422470588937,-0.8637466310785937
5362,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-1.0835900462842543,-0.5709944303039542
5363,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,1.411531698383734,1.924127314364034
5364,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-1.060674887819191,-0.5480792718388909
5365,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,1.4498526464984784,1.9624482624787785
5366,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,0.3879289725097852,0.9005245884900852
5367,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,0.8020683378279062,1.314663953808206
5368,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,0.9219835685519311,1.434579184532231
5369,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-0.8721513019914678,-0.35955568601116783
5370,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,1.7194853114420143,2.2320809274223143
5371,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-0.17211102131254066,0.3404845946677594
5372,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,1.1176008706307972,1.6301964866110972
5373,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,-0.21514044781037753,0.29745516816992246
5374,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,1.070932919069204,1.583528535049504
5375,v_36,1,0,2,1,0,0,1,0,c_1193,g_1223,-0.03564419515838935,0.10150183662431425,-0.18326202548562487,0.22795099046885234,0.7405466064491524
5376,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-1.9129030721967146,-1.1926376899281972
5377,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-0.9285749295682,-0.20830954729968243
5378,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.3158996001135549,1.0361649823820724
5379,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-2.105788489003161,-1.3855231067346434
5380,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.6290938973441841,1.3493592796127016
5381,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-1.075430840472335,-0.3551654582038174
5382,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.8221508976664227,1.5424162799349403
5383,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.4111832566099846,1.1314486388785021
5384,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,1.001896592035537,1.7221619743040546
5385,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.5911799734226819,1.3114453556911996
5386,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-0.5007575215971348,0.21950786067138273
5387,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.05110536971492968,0.7713707519834472
5388,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.7494516199254407,1.4697170021939583
5389,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-0.22863757359660297,0.4916278086719146
5390,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,1.391650862906639,2.1119162451751565
5391,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,1.658080531424854,2.3783459136933716
5392,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.6913198294592738,1.4115852117277914
5393,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-0.833132885337317,-0.11286750306879945
5394,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-0.3583087281655216,0.36195665410299593
5395,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.3327501174012548,1.0530154996697725
5396,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-0.4567735843812258,0.26349179788729177
5397,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.05121902024014438,0.7714844025086619
5398,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,1.5435527234191635,2.263818105687681
5399,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,0.9397602617817404,1.660025644050258
5400,v_36,1,0,2,1,0,0,1,0,c_1193,g_1224,-0.03564419515838935,0.10150183662431425,0.024407740802592715,-0.8406372925135778,-0.12037191024506022
5401,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,1.4997861046726226,2.4817998974384072
5402,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-1.3520148528180318,-0.3700010600522472
5403,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,0.39743935308913203,1.3794531458549166
5404,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.9956970158978058,-0.013683223132021194
5405,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.46902578490182323,0.5129880078639614
5406,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.7023902014996849,0.2796235912660997
5407,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.2411463555102086,0.740867437255576
5408,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,0.8347472987911144,1.816761091556899
5409,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,0.5023386105995166,1.484352403365301
5410,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-2.2838764719821025,-1.301862679216318
5411,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.14895471204071417,0.8330590807250704
5412,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.11130970629257012,0.8707040864732145
5413,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.5521805849547616,0.42983320781102297
5414,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-1.9473615054588416,-0.965347712693057
5415,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.8266627610278148,0.15535103173796982
5416,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,1.0544909287465551,2.0365047215123395
5417,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-1.0698721068321604,-0.08785831406637579
5418,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-2.0765017620179633,-1.0944879692521787
5419,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-1.6662571500258765,-0.6842433572600919
5420,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,0.7932065771305148,1.7752203698962994
5421,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,0.3717833449900704,1.3537971377558549
5422,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.23349523462847951,0.7485185581373051
5423,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,0.7862901109478054,1.7683039037135901
5424,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-0.5196178401764389,0.46239595258934574
5425,v_37,1,0,2,1,0,0,1,0,c_1193,g_1225,-0.02136007427274368,0.10150183662431425,0.271872030414214,-1.504726367659244,-0.5227125748934593
5426,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-1.334634117542614,-0.6049911037467774
5427,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.696157803559353,1.4258008173551895
5428,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-0.6123693273945615,0.117273686401275
5429,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.6447221077822437,1.37436512157808
5430,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-2.432496377319543,-1.7028533635237066
5431,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.8054700651797359,1.5351130789755723
5432,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.0952906119037169,0.8249336256995534
5433,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-0.6218522401224824,0.1077907736733541
5434,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.3632539333574817,1.092896947153318
5435,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-1.232273365954995,-0.5026303521591584
5436,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-0.6871796744011818,0.04246333939465474
5437,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.08129260985048767,0.8109356236463242
5438,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-0.027613987727153816,0.7020290260686827
5439,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.45286799659195615,1.1825110103877927
5440,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-0.7293753992107672,2.676145850692979e-4
5441,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-2.6541191975441487,-1.9244761837483122
5442,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-1.2422393122546178,-0.5125962984587813
5443,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.43460510906363425,1.1642481228594708
5444,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-1.9022967340969332,-1.1726537203010967
5445,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-0.7914280598965487,-0.061785046100712226
5446,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-1.1875063145546096,-0.45786330075877313
5447,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,1.2038892542472501,1.9335322680430866
5448,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,-0.1281422147344926,0.6015007990613439
5449,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.1385433091802123,0.8681863229760488
5450,v_37,1,0,2,1,0,0,1,0,c_1194,g_1226,-0.02136007427274368,0.09109273974356262,0.029910348325017592,0.6918971791866411,1.4215401929824776
5451,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.7646373015113064,-0.21456570194905966
5452,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,0.9252565545285021,1.4753281540907488
5453,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.6997433189028954,-0.1496717193406487
5454,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.26769887648602975,0.28237272307621697
5455,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.7229120480428063,-0.17284044848055957
5456,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.8504084722024723,-0.30033687264022557
5457,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-1.1324143206894417,-0.582342721127195
5458,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.65696176879306,-0.10689016923081329
5459,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,1.1730400093346238,1.7231116088968705
5460,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.7024253691453877,-0.15235376958314095
5461,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,1.308393287988505,1.8584648875507517
5462,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.8408920570376939,-0.29082045747544716
5463,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-1.6228696223312284,-1.0727980227689817
5464,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-1.638719337326496,-1.0886477377642494
5465,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.6223802728674389,-0.0723086733051922
5466,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-1.2286052817099862,-0.6785336821477395
5467,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.0934882294734675,0.45658337008877925
5468,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,0.15372026549957463,0.7037918650618213
5469,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.025658848510065904,0.5244127510521808
5470,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,0.19067148220750793,0.7407430817697547
5471,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.3679061690283418,0.18216543053390494
5472,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,1.805329326220864,2.355400925783111
5473,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,0.03692991063001972,0.5870015101922664
5474,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.4860579725212541,0.06401362704099262
5475,v_37,1,0,2,1,0,0,1,0,c_1194,g_1227,-0.02136007427274368,0.09109273974356262,-0.1496610659085722,-0.21661529289121656,0.33345630667103016
5476,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-0.2349759908234961,0.6349518989545874
5477,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.1439513511324986,1.0138792409105821
5478,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-0.5231924570330087,0.3467354327450748
5479,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,1.0025915594120263,1.8725194491901096
5480,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.7547163808658492,1.6246442706439326
5481,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,1.4069416631275478,2.276869552905631
5482,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,1.594094080896706,2.4640219706747892
5483,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-1.2165238113204067,-0.3465959215423232
5484,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-0.7131779084869735,0.15674998129110995
5485,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,1.060553522263944,1.9304814120420275
5486,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-0.8540507494525391,0.015877140325544326
5487,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,2.1610225428183067,3.03095043259639
5488,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-0.7802944716332492,0.08963341814483428
5489,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-1.6439887255222796,-0.7740608357441962
5490,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.35921336867385484,1.2291412584519383
5491,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.7590283951841865,1.6289562849622699
5492,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.8618445416231769,1.7317724314012604
5493,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,1.6370492604441715,2.506977150222255
5494,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.25053407261207544,1.1204619623901588
5495,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.7189825844041935,1.5889104741822768
5496,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-0.26480417528618333,0.6051237144919002
5497,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,1.0959382128127515,1.965866102590835
5498,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,0.6236246399298345,1.493552529707918
5499,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-1.0451034512656414,-0.17517556148755797
5500,v_37,1,0,2,1,0,0,1,0,c_1194,g_1228,-0.02136007427274368,0.09109273974356262,0.17019522430726453,-0.5113199585171077,0.3586079312609758
5501,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-1.5280776185773413,-1.28001668509176
5502,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,1.3595133950962532,1.6075743285818345
5503,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-0.5721112471794132,-0.32405031369383197
5504,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-0.45998416679125176,-0.21192323330567053
5505,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,0.6880348293510614,0.9360957628366426
5506,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,0.624302123392031,0.8723630568776122
5507,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-1.4300001952502945,-1.1819392617647133
5508,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,0.7657848737479755,1.0138458072335568
5509,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-0.899993291302476,-0.6519323578168947
5510,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,1.191592436087084,1.4396533695726652
5511,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,0.9180539844019829,1.166114917887564
5512,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,2.872796377583521,3.120857311069102
5513,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,0.278199616419936,0.5262605499055173
5514,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,1.3527409850626209,1.600801918548202
5515,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,1.5165496195029724,1.7646105529885536
5516,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-0.8328188466914948,-0.5847579132059135
5517,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-0.8936235417849888,-0.6455626082994076
5518,v_37,1,0,2,1,0,0,1,0,c_1195,g_1229,-0.02136007427274368,-0.15370375052760513,-0.20687524171407,-0.6175855210864993,-0.3695245876009181
